Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-07-15,"MEGA FEIRÃO CARROSSEL - CENTRO Campanha","MEGA FEIRÃO CARROSSEL - CENTRO Conjunto de anúncios","MEGA FEIRÃO CARROSSEL - CENTRO","Casa & Cia Centro",not_delivering,ad,2763,3428,1.24068042,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,37.93,7.586,2026-07-14,2026-07-24,37,11.06476079,2026-07-15,2026-07-15
2026-07-15,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,1560,2410,1.54487179,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,41.92,10.48,2026-07-09,2026-07-24,12,17.39419087,2026-07-15,2026-07-15
2026-07-15,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,1652,2203,1.33353511,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,48.07,24.035,2026-07-09,2026-07-24,10,21.82024512,2026-07-15,2026-07-15
2026-07-15,"MEGA FEIRÃO CARROSSEL 2 - CENTRO Campanha","MEGA FEIRÃO CARROSSEL 2 - CENTRO Conjunto de anúncios","MEGA FEIRÃO CARROSSEL 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,2480,3134,1.26370968,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,37.29,7.458,2026-07-14,2026-07-24,39,11.89853223,2026-07-15,2026-07-15
2026-07-14,"MEGA FEIRÃO CARROSSEL 2 - PREMIUM Campanha","MEGA FEIRÃO CARROSSEL 2 - PREMIUM Conjunto de anúncios","MEGA FEIRÃO CARROSSEL 2 - PREMIUM","Casa e Cia",not_delivering,ad,1476,1858,1.25880759,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,23.38,3.34,2026-07-14,2026-07-24,27,12.58342304,2026-07-14,2026-07-14
2026-07-14,"MEGA FEIRÃO CARROSSEL 2 - CENTRO Campanha","MEGA FEIRÃO CARROSSEL 2 - CENTRO Conjunto de anúncios","MEGA FEIRÃO CARROSSEL 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1267,1703,1.34411997,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,25.64,4.27333333,2026-07-14,2026-07-24,30,15.05578391,2026-07-14,2026-07-14
2026-07-14,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,914,1350,1.47702407,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,23.38,5.845,2026-07-09,2026-07-24,7,17.31851852,2026-07-14,2026-07-14
2026-07-14,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,560,750,1.33928571,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,20.1,5.025,2026-07-09,2026-07-24,7,26.8,2026-07-14,2026-07-14
2026-07-14,"MEGA FEIRÃO CARROSSEL - PREMIUM Campanha","MEGA FEIRÃO CARROSSEL - PREMIUM Conjunto de anúncios","MEGA FEIRÃO CARROSSEL - PREMIUM","Casa e Cia",not_delivering,ad,1803,2462,1.36550194,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,20.72,5.18,2026-07-14,2026-07-24,21,8.41592201,2026-07-14,2026-07-14
2026-07-14,"MEGA FEIRÃO CARROSSEL - CENTRO Campanha","MEGA FEIRÃO CARROSSEL - CENTRO Conjunto de anúncios","MEGA FEIRÃO CARROSSEL - CENTRO","Casa & Cia Centro",not_delivering,ad,1218,1572,1.29064039,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,20.76,4.152,2026-07-14,2026-07-24,19,13.20610687,2026-07-14,2026-07-14
2026-07-13,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,852,1215,1.42605634,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,26.31,26.31,2026-07-09,2026-07-24,2,21.65432099,2026-07-13,2026-07-13
2026-07-13,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,809,1315,1.62546354,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,24.1,8.03333333,2026-07-09,2026-07-24,6,18.3269962,2026-07-13,2026-07-13
2026-07-12,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,975,1557,1.59692308,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,24.87,12.435,2026-07-09,2026-07-24,6,15.97302505,2026-07-12,2026-07-12
2026-07-12,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,731,1006,1.37619699,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,23.46,7.82,2026-07-09,2026-07-24,4,23.32007952,2026-07-12,2026-07-12
2026-07-11,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,1410,2325,1.64893617,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,31.53,5.255,2026-07-09,2026-07-24,14,13.56129032,2026-07-11,2026-07-11
2026-07-11,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,988,1344,1.36032389,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,26.02,6.505,2026-07-09,2026-07-24,6,19.36011905,2026-07-11,2026-07-11
2026-07-10,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,1036,1753,1.69208494,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,28.47,3.16333333,2026-07-09,2026-07-24,14,16.24073018,2026-07-10,2026-07-10
2026-07-10,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,1093,1532,1.40164684,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,31.96,4.56571429,2026-07-09,2026-07-24,11,20.8616188,2026-07-10,2026-07-10
2026-07-09,"MEGA FEIRÃO - PREMIUM Campanha","MEGA FEIRÃO - PREMIUM Conjunto de anúncios","MEGA FEIRÃO - PREMIUM","Casa e Cia",not_delivering,ad,531,657,1.23728814,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,6.46,3.23,2026-07-09,2026-07-24,3,9.8325723,2026-07-09,2026-07-09
2026-07-09,"MEGA FEIRÃO - CENTRO Campanha","MEGA FEIRÃO - CENTRO Conjunto de anúncios","MEGA FEIRÃO - CENTRO","Casa & Cia Centro",not_delivering,ad,542,644,1.18819188,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,9.45,3.15,2026-07-09,2026-07-24,7,14.67391304,2026-07-09,2026-07-09
2026-07-06,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,0,0,2026-07-01,Contínuo,,,2026-07-06,2026-07-06
2026-07-06,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-07-01,Contínuo,,,2026-07-06,2026-07-06
2026-07-06,"[NOVO][CLEBER][BASE 1] 500,00",RMKT,02,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-07-01,Contínuo,,,2026-07-06,2026-07-06
2026-07-05,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-07-02,Contínuo,,,2026-07-05,2026-07-05
2026-07-05,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-07-01,Contínuo,,,2026-07-05,2026-07-05
2026-07-04,"[CLEBER][BASE 2] 120,00- principal","ABE 01",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-04,2026-07-04
2026-07-04,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-07-01,Contínuo,,,2026-07-04,2026-07-04
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,1420,1709,1.20352113,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,43.53,4.83666667,2026-07-01,Contínuo,30,25.47103569,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2*  POST 50,00","rmkt + sem",02,"Mix Home",not_delivering,ad,406,449,1.10591133,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,14.6,3.65,2026-07-01,Contínuo,6,32.51670379,2026-07-03,2026-07-03
2026-07-03,"LIMPA ESTOQUE CENTRO Campanha","LIMPA ESTOQUE CENTRO Conjunto de anúncios","LIMPA ESTOQUE CENTRO","Casa & Cia Centro",not_delivering,ad,347,488,1.40634006,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.05,8.05,2026-06-29,2026-07-05,3,16.49590164,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,975,1078,1.10564103,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,20.13,10.065,2026-07-02,Contínuo,7,18.67346939,2026-07-03,2026-07-03
2026-07-03,"LIMPA ESTOQUE PREMIUM Campanha","LIMPA ESTOQUE PREMIUM Conjunto de anúncios","LIMPA ESTOQUE PREMIUM","Casa e Cia",not_delivering,ad,709,904,1.27503526,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.05,11.05,2026-06-29,2026-07-05,8,12.22345133,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1448,1575,1.08770718,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",10,21.92,2.192,2026-07-01,Contínuo,27,13.91746032,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1608,1746,1.0858209,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,23.61,3.37285714,2026-07-01,Contínuo,23,13.52233677,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1474,1683,1.14179104,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",14,23.74,1.69571429,2026-07-01,Contínuo,25,14.10576352,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 50,00 —999,99","frio 01",01,"Mix Home",not_delivering,ad,844,1016,1.20379147,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,51.9,51.9,2026-07-02,Contínuo,10,51.08267717,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,1108,1350,1.21841155,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,35.8,8.95,2026-07-01,Contínuo,6,26.51851852,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00",RMKT,01,"Casa e Cia",not_delivering,ad,1324,1442,1.08912387,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",13,21.08,1.62153846,2026-07-01,Contínuo,26,14.6185853,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1088,1181,1.08547794,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,20.12,4.024,2026-07-02,Contínuo,11,17.03640982,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,333,393,1.18018018,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,8.64,4.32,2026-07-01,Contínuo,5,21.98473282,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1458,1659,1.13786008,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,24.8,24.8,2026-07-01,Contínuo,5,14.94876432,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1282,1392,1.08580343,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,22.76,22.76,2026-07-01,Contínuo,6,16.35057471,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,423,481,1.13711584,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.92,10.92,2026-07-01,Contínuo,2,22.7027027,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1331,1514,1.13749061,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,25.15,25.15,2026-07-01,Contínuo,11,16.61162483,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,254,324,1.27559055,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,9.67,9.67,2026-07-01,Contínuo,2,29.84567901,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1418,1533,1.08110014,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,23.51,11.755,2026-07-01,Contínuo,9,15.3359426,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2*  POST 50,00","rmkt + sem",03,"Mix Home",not_delivering,ad,164,177,1.07926829,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,8.24,2.74666667,2026-07-01,Contínuo,5,46.55367232,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1619,1791,1.10623842,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,23.62,2.62444444,2026-07-01,Contínuo,27,13.18816304,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1406,1579,1.1230441,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,24.41,8.13666667,2026-07-01,Contínuo,10,15.45915136,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1294,1438,1.11128284,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,21.68,3.09714286,2026-07-01,Contínuo,23,15.07649513,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1076,1160,1.07806691,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,19.02,4.755,2026-07-02,Contínuo,8,16.39655172,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,890,1009,1.13370787,"Clique de 7 dias ou visualização de 1 dia",,,19.18,,2026-07-02,Contínuo,3,19.00891972,2026-07-03,2026-07-03
2026-07-03,"[CLEBER][BASE 1] 300,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1294,1389,1.07341577,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,20.92,20.92,2026-07-01,Contínuo,5,15.0611951,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 50,00 — Cópia","frio 01",03,"Mix Home",not_delivering,ad,20,20,1,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0.32,0.32,2026-07-02,Contínuo,1,16,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1086,1206,1.11049724,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,21.19,3.53166667,2026-07-01,Contínuo,20,17.57048093,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1516,1629,1.07453826,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",12,25,2.08333333,2026-07-01,Contínuo,37,15.34683855,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00",RMKT,01,"Casa e Cia",not_delivering,ad,1358,1499,1.10382916,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,28.19,28.19,2026-07-01,Contínuo,14,18.80587058,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1295,1464,1.13050193,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",15,22.84,1.52266667,2026-07-01,Contínuo,23,15.6010929,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1524,1665,1.09251969,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,26.2,13.1,2026-07-01,Contínuo,11,15.73573574,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2*  POST 50,00","rmkt + sem",01,"Mix Home",not_delivering,ad,70,74,1.05714286,"Clique de 7 dias ou visualização de 1 dia",,,2.47,,2026-07-01,Contínuo,,33.37837838,2026-07-03,2026-07-03
2026-07-03,"[CLEBER][BASE 1] 300,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,320,367,1.146875,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10,10,2026-07-01,Contínuo,3,27.2479564,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM",01,"Mix Home",not_delivering,ad,386,418,1.08290155,"Clique de 7 dias ou visualização de 1 dia",,,9.55,,2026-07-01,Contínuo,2,22.84688995,2026-07-03,2026-07-03
2026-07-03,"[CLEBER][BASE 1] 300,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1136,1211,1.06602113,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,19.73,3.28833333,2026-07-02,Contínuo,10,16.2923204,2026-07-03,2026-07-03
2026-07-03,"MIX  -*fase2* 50,00 — Cópia","frio 01",01,"Mix Home",not_delivering,ad,277,310,1.11913357,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,10.83,3.61,2026-07-02,Contínuo,5,34.93548387,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats",RMKT,01,"Casa e Cia",not_delivering,ad,1003,1119,1.11565304,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,21.05,7.01666667,2026-07-02,Contínuo,8,18.81143878,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1011,1106,1.09396637,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,19.98,9.99,2026-07-02,Contínuo,8,18.06509946,2026-07-03,2026-07-03
2026-07-03,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1282,1405,1.09594384,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,23,4.6,2026-07-01,Contínuo,17,16.37010676,2026-07-03,2026-07-03
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00 — novo whats","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,361,398,1.10249307,"Clique de 7 dias ou visualização de 1 dia",,,6.18,,2026-07-02,Contínuo,3,15.52763819,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00",RMKT,01,"Casa e Cia",not_delivering,ad,945,1088,1.15132275,"Clique de 7 dias ou visualização de 1 dia",,,21.44,,2026-07-01,Contínuo,5,19.70588235,2026-07-02,2026-07-02
2026-07-02,"[CLEBER][BASE 1] 300,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00",RMKT,01,"Casa e Cia",not_delivering,ad,2934,3580,1.22017723,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",12,43.57,3.63083333,2026-07-01,Contínuo,55,12.17039106,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1073,1225,1.1416589,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,23.22,11.61,2026-07-01,Contínuo,14,18.95510204,2026-07-02,2026-07-02
2026-07-02,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,525,597,1.13714286,"Clique de 7 dias ou visualização de 1 dia",,,15.75,,2026-07-01,Contínuo,4,26.38190955,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,2130,2631,1.23521127,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,41.46,5.92285714,2026-07-01,Contínuo,16,15.75826682,2026-07-02,2026-07-02
2026-07-02,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,1349,1784,1.32246108,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,44.9,4.98888889,2026-07-01,Contínuo,16,25.16816143,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,1023,1213,1.18572825,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,22.14,22.14,2026-07-01,Contínuo,11,18.25226711,2026-07-02,2026-07-02
2026-07-02,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,3285,4498,1.36925419,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,110.99,12.33222222,2026-07-01,Contínuo,45,24.67541129,2026-07-02,2026-07-02
2026-07-02,"MIX  -*fase2* 500,00  vídeos","QUENTE + SEM — Cópia",01,"Mix Home",not_delivering,ad,3783,4985,1.31773725,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",15,122.82,8.188,2026-07-01,Contínuo,72,24.63791374,2026-07-02,2026-07-02
2026-07-02,"[CLEBER][BASE 3] 300,00","ABER 01 — Cópia",01,"Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-06-30,Contínuo,,,2026-07-02,2026-07-02
2026-07-02,"MIX  -*fase2* 50,00 —999,99","frio 01",01,"Mix Home",not_delivering,ad,3136,3808,1.21428571,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,135.61,19.37285714,2026-07-02,Contínuo,32,35.61186975,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,3143,3545,1.12790328,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",12,41.02,3.41833333,2026-07-01,Contínuo,43,11.57122708,2026-07-02,2026-07-02
2026-07-02,"[NOVO][CLEBER][BASE 1] 500,00","RMKT — Cópia",01,"Casa e Cia",not_delivering,ad,3179,3681,1.15791129,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",19,41.66,2.19263158,2026-07-01,Contínuo,61,11.31757675,2026-07-02,2026-07-02
