Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-06-19,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1711,2177,1.27235535,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,27.83,27.83,2026-06-15,2026-06-30,25,12.78364722,2026-06-19,2026-06-19
2026-06-19,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,1779,2161,1.21472737,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,21.12,4.224,2026-06-15,2026-06-30,18,9.77325312,2026-06-19,2026-06-19
2026-06-18,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,925,1500,1.62162162,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,25.84,6.46,2026-06-15,2026-06-30,13,17.22666667,2026-06-18,2026-06-18
2026-06-18,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1236,1637,1.32443366,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,20.26,4.052,2026-06-15,2026-06-30,12,12.37629811,2026-06-18,2026-06-18
2026-06-18,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1036,1311,1.26544402,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,22.47,11.235,2026-06-15,2026-06-30,12,17.1395881,2026-06-18,2026-06-18
2026-06-18,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,1744,2106,1.20756881,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,20.97,5.2425,2026-06-15,2026-06-30,21,9.95726496,2026-06-18,2026-06-18
2026-06-17,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1503,1947,1.29540918,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,32.32,4.61714286,2026-06-15,2026-06-30,17,16.59989728,2026-06-17,2026-06-17
2026-06-17,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2944,3836,1.30298913,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",10,34.38,3.438,2026-06-15,2026-06-30,51,8.9624609,2026-06-17,2026-06-17
2026-06-17,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,2380,3056,1.28403361,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,34.21,6.842,2026-06-15,2026-06-30,30,11.19437173,2026-06-17,2026-06-17
2026-06-17,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1351,2208,1.63434493,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,31.08,10.36,2026-06-15,2026-06-30,16,14.07608696,2026-06-17,2026-06-17
2026-06-16,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1693,2516,1.48611931,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,37.83,37.83,2026-06-15,2026-06-30,17,15.03577107,2026-06-16,2026-06-16
2026-06-16,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,2546,3472,1.36370778,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",11,37.84,3.44,2026-06-15,2026-06-30,50,10.89861751,2026-06-16,2026-06-16
2026-06-16,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1420,2021,1.42323944,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,34.39,4.91285714,2026-06-15,2026-06-30,15,17.01632855,2026-06-16,2026-06-16
2026-06-16,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2521,3365,1.33478778,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",9,37.57,4.17444444,2026-06-15,2026-06-30,34,11.16493314,2026-06-16,2026-06-16
2026-06-15,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,643,760,1.18195956,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,6.8,2.26666667,2026-06-15,2026-06-30,7,8.94736842,2026-06-15,2026-06-15
2026-06-15,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,926,1105,1.19330454,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,9.76,9.76,2026-06-15,2026-06-30,14,8.83257919,2026-06-15,2026-06-15
2026-06-15,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,567,673,1.18694885,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,7.83,3.915,2026-06-15,2026-06-30,8,11.63447251,2026-06-15,2026-06-15
2026-06-15,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,47,54,1.14893617,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,0.97,0.485,2026-06-15,2026-06-30,3,17.96296296,2026-06-15,2026-06-15
2026-06-04,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-05-22,Contínuo,,,2026-06-04,2026-06-04
2026-06-03,"PM | ABO | ENGAJ - TEST.PUB | 19.05","FRIO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-05-19,Contínuo,,,2026-06-03,2026-06-03
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1714,1999,1.16627771,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,17.28,3.456,2026-05-22,Contínuo,13,8.64432216,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ - TEST.PUB | 19.05","ACESSORIOS QUARTO -","ADS 00","Casa & Cia Centro",not_delivering,ad,3186,4263,1.33804143,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,30.5,10.16666667,2026-05-19,Contínuo,27,7.15458597,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1086,1226,1.12891344,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,12.93,3.2325,2026-05-22,Contínuo,10,10.54649266,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1073,1276,1.18918919,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,14.5,7.25,2026-05-22,Contínuo,13,11.36363636,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1202,1370,1.13976705,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,14.49,7.245,2026-05-22,Contínuo,4,10.57664234,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1608,1925,1.1971393,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,18.27,4.5675,2026-05-22,Contínuo,11,9.49090909,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1628,1827,1.12223587,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,17.64,2.94,2026-05-22,Contínuo,14,9.65517241,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1746,1917,1.09793814,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,17.57,2.92833333,2026-05-22,Contínuo,18,9.16536255,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1408,1528,1.08522727,"Clique de 1 dia","Visitas ao perfil do Instagram",18,8.25,0.45833333,2026-04-16,Contínuo,18,5.39921466,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | TEST.PUB | 19.05","LUXO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,1801,2064,1.14602998,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,18.82,3.13666667,2026-05-19,Contínuo,12,9.11821705,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1049,1240,1.18207817,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,13.18,3.295,2026-05-22,Contínuo,11,10.62903226,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ - TEST.PUB | 19.05","FRIO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,1275,1740,1.36470588,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,17.04,4.26,2026-05-19,Contínuo,11,9.79310345,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1100,1227,1.11545455,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,13.59,3.3975,2026-05-22,Contínuo,8,11.07579462,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1875,2098,1.11893333,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,17.74,17.74,2026-05-22,Contínuo,12,8.45567207,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | TEST.PUB | 19.05","ALTO PADRÃO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,2310,2709,1.17272727,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,22.06,11.03,2026-05-19,Contínuo,21,8.14322628,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1079,1246,1.15477294,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,13.21,6.605,2026-05-22,Contínuo,8,10.60192616,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1630,1828,1.12147239,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",8,17.62,2.2025,2026-05-22,Contínuo,19,9.63894967,2026-06-02,2026-06-02
2026-06-02,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1835,2051,1.11771117,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,17.46,3.492,2026-05-22,Contínuo,15,8.51292053,2026-06-02,2026-06-02
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,942,1039,1.1029724,"Clique de 7 dias ou visualização de 1 dia",,,8.19,,2026-05-22,Contínuo,3,7.8825794,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,915,999,1.09180328,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,7.68,3.84,2026-05-22,Contínuo,12,7.68768769,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1005,1078,1.07263682,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.58,8.58,2026-05-22,Contínuo,7,7.95918367,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1136,1194,1.05105634,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,7.15,1.43,2026-05-22,Contínuo,13,5.98827471,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1046,1113,1.06405354,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,7.03,7.03,2026-05-22,Contínuo,5,6.31626235,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,898,948,1.05567929,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,6.58,3.29,2026-05-22,Contínuo,3,6.94092827,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1491,1536,1.03018109,"Clique de 1 dia","Visitas ao perfil do Instagram",16,8.25,0.515625,2026-04-16,Contínuo,17,5.37109375,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,1043,1129,1.08245446,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,9.76,4.88,2026-05-22,Contínuo,7,8.64481842,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ - TEST.PUB | 19.05","ACESSORIOS QUARTO -","ADS 00","Casa & Cia Centro",not_delivering,ad,1617,1762,1.08967223,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,9.29,4.645,2026-05-19,Contínuo,12,5.27241771,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ - TEST.PUB | 19.05","FRIO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,835,889,1.06467066,"Clique de 7 dias ou visualização de 1 dia",,,6.97,,2026-05-19,Contínuo,5,7.84026997,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,909,997,1.09680968,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.23,8.23,2026-05-22,Contínuo,3,8.25476429,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,900,959,1.06555556,"Clique de 7 dias ou visualização de 1 dia",,,6.29,,2026-05-22,Contínuo,4,6.55891554,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | TEST.PUB | 19.05","ALTO PADRÃO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,1328,1373,1.03388554,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.4,8.4,2026-05-19,Contínuo,6,6.1179898,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,921,1019,1.10640608,"Clique de 7 dias ou visualização de 1 dia",,,8.69,,2026-05-22,Contínuo,6,8.5279686,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | TEST.PUB | 19.05","LUXO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,884,952,1.07692308,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,7.28,7.28,2026-05-19,Contínuo,2,7.64705882,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,867,926,1.06805075,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,6.52,6.52,2026-05-22,Contínuo,10,7.04103672,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,909,961,1.05720572,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,6.33,6.33,2026-05-22,Contínuo,7,6.58688866,2026-06-01,2026-06-01
2026-06-01,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,863,904,1.04750869,"Clique de 7 dias ou visualização de 1 dia",,,5.88,,2026-05-22,Contínuo,3,6.50442478,2026-06-01,2026-06-01
